update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
104,OFF,4.1775405406951904e-05,-4.377216100692749e-05,4.9238093197345734e-05,-0.0003146408125758171,0.00040570832788944244,2.7661770582199095e-05,0.00025780699995168327,5,TensorBoard
105,OFF,5.226396024227142e-05,5.856156349182129e-06,-1.8650665879249573e-05,-0.00044909771531820297,-0.0002584848552942276,-0.00013362262398004533,0.000213507501957821,5,TensorBoard
106,OFF,2.9243528842926025e-06,-3.7364661693573e-05,-3.3738091588020325e-05,8.051842451095581e-05,-0.00021268799901008606,-4.0069594979286195e-05,0.0001075110087466504,5,TensorBoard
107,OFF,2.4364329874515533e-05,-4.2572617530822754e-05,-5.2284449338912964e-05,6.441120058298111e-05,-0.00031722337007522583,-6.466098129749298e-05,0.00014917604427905332,5,TensorBoard
108,OFF,5.854293704032898e-06,3.1230971217155457e-05,-0.00016948673874139786,-4.8177316784858704e-05,-0.000655490905046463,-0.00016721393913030625,0.0002836909736760168,5,TensorBoard
109,OFF,-6.547197699546814e-07,2.5656074285507202e-05,-6.078742444515228e-05,-0.00018156599253416061,0.00019682571291923523,-4.105269908905029e-06,0.00013781879269746832,5,TensorBoard
110,OFF,-2.5363638997077942e-05,2.9299408197402954e-06,3.610365092754364e-05,-6.397813558578491e-05,6.377324461936951e-05,2.6930123567581176e-06,5.01979564604625e-05,5,TensorBoard
111,OFF,-3.6228448152542114e-06,2.7179718017578125e-05,-2.5492161512374878e-05,-1.5594065189361572e-05,-4.566926509141922e-05,-1.263972371816635e-05,2.7072845894946e-05,5,TensorBoard
112,OFF,3.236159682273865e-05,3.104284405708313e-05,5.986727774143219e-05,2.5881454348564148e-05,3.762543201446533e-05,3.735572099685669e-05,1.3259858763733267e-05,5,TensorBoard
113,OFF,-3.734603524208069e-06,-3.53790819644928e-05,1.5395693480968475e-05,1.4796853065490723e-05,-7.417052984237671e-05,-1.6618333756923675e-05,3.8216564979571795e-05,5,TensorBoard
